subject,gender,heights,arm_lengths,crotch_heights,chest_circumferences,hip_circumferences,waist_circumferences
csr2301a.ply,1,1625.6,603,787.0,840,964.0,655.0
csr2302a.ply,1,1651.0,595,719.0,1218,1421.0,1101.0
csr2303a.ply,1,1625.6,573,742.0,850,925.0,661.0
csr2305a.ply,0,1714.5,579,697.0,1049,1059.0,888.0
csr2306a.ply,1,1600.2,582,714.0,1117,1125.0,961.0
csr2311a.ply,0,1854.2,688,876.0,1029,992.0,883.0
csr2312a.ply,0,2006.6,714,922.0,1052,1112.0,992.0
csr2316a.ply,1,1651.0,589,722.0,1108,1344.0,985.0
csr2317a.ply,1,1879.6,630,885.0,1032,1185.0,976.0
csr2322a.ply,0,2006.6,696,891.0,1039,1080.0,992.0
csr2323a.ply,1,1651.0,591,767.0,1004,1122.0,902.0
csr2324a.ply,0,1701.8,609,764.0,1087,1027.0,839.0
csr2325a.ply,1,1562.1,584,750.0,900,1011.0,775.0
csr2326a.ply,1,1778.0,651,805.0,1127,1242.0,925.0
csr2330a.ply,0,1803.4,655,826.0,982,958.0,825.0
csr2331a.ply,0,1828.8,703,845.0,998,1017.0,826.0
csr2332a.ply,1,1549.4,555,719.0,810,910.0,620.0
csr2334a.ply,1,1600.2,566,729.0,895,924.0,732.0
csr2336a.ply,1,1657.35,598,758.0,935,1075.0,821.0
csr2339a.ply,1,1651.0,584,768.0,810,976.0,664.0
csr2340a.ply,1,1828.8,685,862.0,1110,1195.0,856.0
csr2342a.ply,0,1905.0,707,830.0,1181,1117.0,992.0
csr2343a.ply,0,1701.8,612,756.0,1047,986.0,850.0
csr2344a.ply,1,1651.0,583,763.0,824,905.0,650.0
csr2345a.ply,1,1803.4,663,885.0,976,1018.0,778.0
csr2346a.ply,1,1701.8,599,749.0,1351,1437.0,1284.0
csr2347a.ply,1,1549.4,543,676.0,887,1032.0,661.0
csr2348a.ply,1,1727.2,648,815.0,803,960.0,581.0
csr2349a.ply,0,1803.4,676,841.0,1083,998.0,919.0
csr2350a.ply,1,1778.0,602,823.0,867,1012.0,667.0
csr2351a.ply,0,1778.0,690,791.0,1243,1127.0,1095.0
csr2352a.ply,1,1651.0,598,753.0,1035,1062.0,817.0
csr2353a.ply,1,1625.6,566,728.0,1093,1090.0,865.0
csr2354a.ply,1,1816.1,637,839.0,908,1042.0,798.0
csr2355a.ply,1,1752.6,634,791.0,1192,1224.0,1047.0
csr2356a.ply,1,1701.8,616,782.0,1071,1129.0,785.0
csr2357a.ply,1,1625.6,581,755.0,1068,1197.0,905.0
csr2358a.ply,1,1651.0,585,758.0,931,965.0,716.0
csr2359a.ply,1,1701.8,576,742.0,1190,1267.0,1034.0
csr2360a.ply,1,1600.2,569,723.0,965,1078.0,775.0
csr2361a.ply,1,1727.2,625,821.0,806,917.0,684.0
csr2362a.ply,1,1651.0,556,707.0,917,1072.0,783.0
csr2363a.ply,1,1574.8,548,716.0,873,995.0,714.0
csr2364a.ply,1,1752.6,600,798.0,947,1052.0,731.0
csr2365a.ply,1,1600.2,558,733.0,861,933.0,638.0
csr2366a.ply,1,1676.4,598,767.0,934,1034.0,781.0
csr2367a.ply,1,1701.8,495,592.0,1037,1007.0,921.0
csr2368a.ply,1,1695.45,575,814.0,984,1079.0,812.0
csr2369a.ply,1,1625.6,563,740.0,954,980.0,787.0
csr2370a.ply,1,1600.2,540,725.0,813,957.0,652.0
csr2371a.ply,1,1651.0,610,780.0,1003,969.0,798.0
csr2372a.ply,1,1778.0,640,835.0,1082,1194.0,785.0
csr2373a.ply,0,1752.6,646,768.0,1153,1132.0,1006.0
csr2374a.ply,1,1727.2,592,823.0,905,1050.0,705.0
csr2375a.ply,1,1574.8,547,710.0,1005,1065.0,792.0
csr2376a.ply,0,1854.2,682,799.0,1210,1162.0,1139.0
csr2377a.ply,1,1676.4,592,785.0,1313,1315.0,1104.0
csr2378a.ply,0,1892.3,701,824.0,1203,1172.0,1091.0
csr2379a.ply,1,1600.2,575,751.0,934,942.0,720.0
csr2380a.ply,1,1828.8,619,832.0,1262,1368.0,1079.0
csr2381a.ply,1,1644.65,601,739.0,1320,1331.0,1099.0
csr2382a.ply,1,1701.8,599,793.0,888,950.0,733.0
csr2383a.ply,1,1562.1,556,675.0,1037,1092.0,841.0
csr2384a.ply,1,1651.0,596,731.0,1070,1090.0,832.0
csr2385a.ply,0,1752.6,630,803.0,951,951.0,792.0
csr2386a.ply,1,1651.0,596,746.0,1069,1112.0,866.0
csr2387a.ply,0,1905.0,668,864.0,1064,1078.0,903.0
csr2388a.ply,1,1549.4,533,707.0,1075,1170.0,898.0
csr2389a.ply,1,1739.9,607,789.0,932,1004.0,741.0
csr2390a.ply,1,1600.2,542,700.0,1014,1121.0,815.0
csr2391a.ply,1,1625.6,582,695.0,1215,1363.0,1253.0
csr2392a.ply,0,1676.4,626,792.0,1023,1056.0,969.0
csr2393a.ply,0,1651.0,596,725.0,999,1019.0,882.0
csr2394a.ply,1,1625.6,569,743.0,814,952.0,620.0
csr2395a.ply,0,2006.6,706,905.0,972,1072.0,900.0
csr2396a.ply,0,1727.2,631,780.0,972,1030.0,792.0
csr2397a.ply,1,1663.7,603,782.0,995,1121.0,778.0
csr2398a.ply,1,1752.6,584,784.0,905,995.0,765.0
csr2399a.ply,1,1587.5,578,657.0,1328,1533.0,1247.0
csr2400a.ply,1,1765.3,620,771.0,954,1050.0,775.0
csr2401a.ply,0,1981.2,710,873.0,1235,1233.0,1160.0
csr2402a.ply,1,1663.7,581,749.0,930,1052.0,692.0
csr2403a.ply,0,1803.4,661,792.0,1063,979.0,876.0
csr2404a.ply,1,1638.3,574,731.0,916,1090.0,711.0
csr2405a.ply,1,1625.6,599,724.0,1207,1364.0,1097.0
csr2406a.ply,0,1803.4,635,803.0,1111,1043.0,888.0
csr2407a.ply,0,1879.6,689,863.0,1077,1032.0,852.0
csr2408a.ply,1,1574.8,547,714.0,849,885.0,671.0
csr2409a.ply,0,1930.4,707,833.0,1286,1282.0,1166.0
csr2410a.ply,1,1511.3,574,708.0,799,925.0,685.0
csr2411a.ply,1,1574.8,560,759.0,754,883.0,570.0
csr2412a.ply,1,1727.2,635,834.0,858,1021.0,729.0
csr2413a.ply,1,1905.0,663,887.0,1095,1163.0,975.0
csr2414a.ply,0,1739.9,630,779.0,973,968.0,839.0
csr2415a.ply,1,1651.0,594,742.0,875,1110.0,841.0
csr2416a.ply,1,1574.8,550,699.0,1134,1066.0,919.0
csr2417a.ply,1,1676.4,570,763.0,847,975.0,692.0
csr2418a.ply,1,1727.2,602,773.0,891,1065.0,682.0
csr2419a.ply,1,1701.8,584,760.0,866,1000.0,605.0
csr2420a.ply,0,1803.4,634,830.0,1012,1013.0,833.0
csr2421a.ply,0,1727.2,633,780.0,1023,1000.0,848.0
csr2422a.ply,1,1765.3,625,853.0,937,1080.0,759.0
csr2423a.ply,1,1574.8,565,720.0,1069,1183.0,834.0
csr2424a.ply,1,1778.0,627,735.0,1360,1660.0,1300.0
csr2425a.ply,1,1701.8,605,794.0,1094,1147.0,927.0
csr2426a.ply,1,1619.25,560,703.0,926,1022.0,762.0
csr2427a.ply,1,1727.2,620,786.0,1107,1115.0,956.0
csr2428a.ply,0,1778.0,642,799.0,1066,1049.0,927.0
csr2429a.ply,1,1714.5,610,789.0,1090,1192.0,911.0
csr2430a.ply,1,1574.8,576,715.0,1277,1440.0,1092.0
csr2431a.ply,1,1600.2,570,728.0,892,991.0,756.0
csr2432a.ply,0,1689.1,602,745.0,983,964.0,909.0
csr2433a.ply,1,1727.2,598,794.0,965,1090.0,703.0
csr2434a.ply,1,1574.8,530,701.0,847,958.0,578.0
csr2435a.ply,0,1701.8,597,738.0,1013,1026.0,877.0
csr2436a.ply,1,1524.0,554,686.0,1058,1012.0,811.0
csr2437a.ply,1,1727.2,603,806.0,927,1014.0,705.0
csr2438a.ply,1,1651.0,571,748.0,919,1101.0,782.0
csr2439a.ply,0,1879.6,704,877.0,1096,1023.0,930.0
csr2440a.ply,1,1574.8,545,710.0,834,858.0,651.0
csr2441a.ply,1,1625.6,592,717.0,1088,1314.0,905.0
csr2442a.ply,1,1549.4,550,684.0,884,916.0,666.0
csr2443a.ply,1,1549.4,518,692.0,763,817.0,567.0
csr2444a.ply,0,1930.4,692,841.0,1354,1237.0,1187.0
csr2445a.ply,1,1727.2,606,755.0,1037,1215.0,856.0
csr2446a.ply,0,1778.0,649,774.0,1097,1048.0,964.0
csr2447a.ply,0,1752.6,647,744.0,1085,1007.0,938.0
csr2448a.ply,0,1600.2,587,700.0,869,829.0,685.0
csr2449a.ply,0,1930.4,711,885.0,964,1032.0,866.0
csr2450a.ply,1,1727.2,573,735.0,1028,1048.0,803.0
csr2451a.ply,1,1727.2,578,760.0,1118,1122.0,754.0
csr2452a.ply,1,1600.2,576,709.0,1018,1075.0,810.0
csr2453a.ply,1,1574.8,552,715.0,862,971.0,644.0
csr2454a.ply,0,1828.8,669,916.0,1056,1088.0,989.0
csr2455a.ply,1,1574.8,550,718.0,895,926.0,670.0
csr2456a.ply,1,1676.4,599,759.0,1232,1258.0,1107.0
csr2457a.ply,1,1727.2,606,797.0,913,994.0,679.0
csr2458a.ply,0,1727.2,646,776.0,987,964.0,826.0
csr2459a.ply,0,1778.0,644,756.0,1074,1064.0,939.0
csr2460a.ply,0,1828.8,686,816.0,1064,1067.0,974.0
csr2461a.ply,1,1625.6,591,721.0,909,1026.0,721.0
csr2462a.ply,1,1676.4,627,769.0,946,1062.0,736.0
csr2463a.ply,1,1574.8,572,657.0,1156,1372.0,1014.0
csr2464a.ply,1,1701.8,605,770.0,1017,970.0,750.0
csr2465a.ply,1,1701.8,613,755.0,923,1068.0,785.0
csr2466a.ply,1,1574.8,553,664.0,891,947.0,700.0
csr2467a.ply,0,1905.0,692,792.0,1240,1209.0,1070.0
csr2468a.ply,0,1828.8,684,787.0,1134,1004.0,923.0
csr2469a.ply,1,1727.2,603,768.0,1099,1084.0,796.0
csr2470a.ply,0,1803.4,659,765.0,1144,1113.0,1022.0
csr2471a.ply,1,1625.6,583,739.0,960,1102.0,779.0
csr2472a.ply,1,1676.4,594,762.0,995,1110.0,859.0
csr2473a.ply,0,1905.0,688,854.0,1022,1027.0,875.0
csr2474a.ply,0,1930.4,709,903.0,1054,1032.0,847.0
csr2475a.ply,1,1625.6,585,737.0,887,973.0,688.0
csr2476a.ply,1,1562.1,568,700.0,1020,1104.0,809.0
csr2477a.ply,0,1803.4,665,775.0,1302,1141.0,1155.0
csr2478a.ply,0,1727.2,650,776.0,1062,1062.0,887.0
csr2479a.ply,0,1778.0,660,788.0,1182,1177.0,1046.0
csr2480a.ply,1,1625.6,569,741.0,853,932.0,648.0
csr2481a.ply,0,1955.8,684,878.0,1064,1123.0,928.0
csr2482a.ply,1,1600.2,543,705.0,912,997.0,802.0
csr2483a.ply,0,1803.4,654,789.0,1073,1044.0,934.0
csr2484a.ply,1,1549.4,517,701.0,813,899.0,618.0
csr2485a.ply,0,1854.2,673,828.0,928,940.0,798.0
csr2486a.ply,1,1752.6,616,828.0,923,1031.0,757.0
csr2487a.ply,1,1689.1,606,766.0,1037,1151.0,837.0
csr2488a.ply,0,1752.6,655,788.0,1128,1032.0,941.0
csr2489a.ply,0,1854.2,684,823.0,1062,1131.0,916.0
csr2490a.ply,1,1676.4,621,790.0,939,1057.0,757.0
csr2491a.ply,1,1752.6,621,802.0,976,1054.0,773.0
csr2492a.ply,1,1714.5,607,804.0,956,1073.0,871.0
csr2493a.ply,1,1498.6,534,688.0,941,1019.0,733.0
csr2494a.ply,0,1854.2,635,799.0,1095,1076.0,949.0
csr2495a.ply,1,1619.25,615,731.0,932,1052.0,733.0
csr2496a.ply,1,1574.8,546,692.0,933,984.0,750.0
csr2497a.ply,1,1530.35,590,748.0,1020,1005.0,830.0
csr2498a.ply,1,1485.9,528,666.0,915,918.0,705.0
csr2499a.ply,0,1828.8,676,814.0,1033,1041.0,967.0
csr2500a.ply,1,1644.65,579,733.0,1175,1071.0,1055.0
csr2501a.ply,1,1778.0,641,764.0,1267,1206.0,1012.0
csr2502a.ply,1,1612.9,597,744.0,1024,1110.0,941.0
csr2503a.ply,0,1701.8,617,752.0,947,987.0,834.0
csr2504a.ply,0,1752.6,620,798.0,906,866.0,726.0
csr2505a.ply,1,1676.4,597,784.0,901,989.0,701.0
csr2506a.ply,0,1828.8,648,761.0,1182,1235.0,1077.0
csr2507a.ply,1,1625.6,589,740.0,827,947.0,728.0
csr2508a.ply,1,1574.8,576,726.0,882,983.0,697.0
csr2509a.ply,1,1600.2,613,735.0,1046,963.0,823.0
csr2510a.ply,1,1879.6,674,910.0,928,1026.0,716.0
csr2511a.ply,1,1727.2,618,794.0,906,977.0,831.0
csr2512a.ply,0,1828.8,658,799.0,1003,1007.0,862.0
csr2513a.ply,1,1676.4,608,745.0,884,925.0,673.0
csr2514a.ply,0,1803.4,637,791.0,1048,1047.0,897.0
csr2515a.ply,0,1803.4,645,810.0,1052,1020.0,920.0
csr2516a.ply,1,1765.3,610,829.0,825,972.0,686.0
csr2517a.ply,1,1676.4,618,765.0,1112,1173.0,885.0
csr2518a.ply,0,1803.4,671,829.0,947,978.0,827.0
csr2519a.ply,0,1752.6,650,806.0,1152,1126.0,962.0
csr2520a.ply,1,1778.0,635,846.0,967,1003.0,760.0
csr2521a.ply,1,1600.2,593,728.0,961,996.0,693.0
csr2522a.ply,0,1676.4,642,715.0,1159,1166.0,1106.0
csr2523a.ply,1,1625.6,502,743.0,1096,1081.0,834.0
csr2524a.ply,1,1727.2,618,788.0,957,1115.0,903.0
csr2525a.ply,0,1854.2,673,822.0,1061,1069.0,993.0
csr2526a.ply,1,1644.65,603,732.0,935,1034.0,725.0
csr2527a.ply,1,1600.2,552,714.0,885,1049.0,710.0
csr2528a.ply,1,1651.0,579,762.0,827,955.0,622.0
csr2529a.ply,1,1568.45,535,694.0,823,927.0,627.0
csr2530a.ply,0,1727.2,639,743.0,1028,1018.0,918.0
csr2531a.ply,1,1600.2,565,715.0,988,1093.0,798.0
csr2532a.ply,0,1676.4,591,728.0,868,909.0,733.0
csr2533a.ply,1,1625.6,608,751.0,905,1033.0,768.0
csr2534a.ply,1,1524.0,566,712.0,837,829.0,651.0
csr2535a.ply,1,1600.2,579,724.0,864,929.0,728.0
csr2536a.ply,1,1651.0,583,752.0,1169,1213.0,1009.0
csr2537a.ply,1,1625.6,576,751.0,913,941.0,670.0
csr2538a.ply,0,1828.8,639,805.0,1013,1019.0,903.0
csr2539a.ply,1,1803.4,633,831.0,965,1054.0,788.0
csr2540a.ply,0,1701.8,608,758.0,1048,1055.0,817.0
csr2541a.ply,0,1828.8,651,785.0,1019,1015.0,939.0
csr2542a.ply,1,1651.0,597,707.0,1292,1429.0,1334.0
csr2543a.ply,0,1778.0,634,758.0,997,1031.0,923.0
csr2544a.ply,1,1676.4,603,788.0,1007,1061.0,800.0
csr2545a.ply,1,1574.8,556,675.0,1176,1349.0,972.0
csr2546a.ply,1,1524.0,517,684.0,908,998.0,789.0
csr2547a.ply,1,1651.0,563,758.0,920,949.0,662.0
csr2548a.ply,1,1828.8,551,710.0,863,1054.0,662.0
csr2549a.ply,0,1879.6,695,870.0,1026,1017.0,848.0
csr2550a.ply,1,1536.7,523,679.0,967,1132.0,759.0
csr2551a.ply,0,1701.8,641,766.0,882,939.0,749.0
csr2552a.ply,1,1524.0,533,701.0,916,1034.0,682.0
csr2553a.ply,1,1651.0,605,765.0,977,1046.0,747.0
csr2554a.ply,1,1600.2,579,717.0,1096,1085.0,868.0
csr2555a.ply,1,1701.8,618,792.0,901,997.0,695.0
csr2556a.ply,1,1524.0,540,688.0,839,892.0,679.0
csr2557a.ply,1,1695.45,624,763.0,1002,1086.0,837.0
csr2558a.ply,1,1663.7,591,785.0,949,1016.0,690.0
csr2559a.ply,1,1600.2,561,726.0,993,1020.0,777.0
csr2560a.ply,1,1739.9,679,850.0,897,1082.0,795.0
csr2561a.ply,1,1701.8,629,786.0,991,1060.0,763.0
csr2562a.ply,0,1828.8,662,832.0,952,982.0,858.0
csr2563a.ply,1,1727.2,614,818.0,921,992.0,691.0
csr2564a.ply,1,1651.0,560,751.0,962,1019.0,789.0
csr2565a.ply,1,1752.6,609,788.0,935,1006.0,739.0
csr2566a.ply,1,1670.05,582,758.0,886,999.0,675.0
csr2567a.ply,1,1549.4,548,682.0,939,1005.0,741.0
csr2568a.ply,0,1803.4,655,806.0,1011,1084.0,816.0
csr2569a.ply,1,1676.4,596,767.0,941,968.0,736.0
csr2570a.ply,1,1600.2,584,744.0,923,971.0,729.0
csr2571a.ply,0,1981.2,725,912.0,948,990.0,864.0
csr2572a.ply,1,1752.6,636,820.0,933,1052.0,753.0
csr2573a.ply,1,1778.0,610,811.0,1000,1036.0,783.0
csr2574a.ply,1,1574.8,577,742.0,977,1051.0,723.0
csr2575a.ply,1,1600.2,569,709.0,1095,1222.0,969.0
csr2576a.ply,0,1727.2,609,771.0,930,928.0,733.0
csr2577a.ply,1,1600.2,580,717.0,942,1123.0,744.0
csr2578a.ply,1,1701.8,615,767.0,907,1018.0,678.0
csr2579a.ply,1,1651.0,616,762.0,874,944.0,663.0
csr2580a.ply,1,1625.6,611,732.0,1143,1059.0,982.0
csr2581a.ply,1,1600.2,577,742.0,920,949.0,743.0
csr2582a.ply,0,1778.0,647,793.0,1365,1204.0,1094.0
csr2583a.ply,0,1828.8,677,791.0,1111,1104.0,1006.0
csr2584a.ply,1,1689.1,591,785.0,944,979.0,686.0
csr2585a.ply,1,1651.0,612,784.0,894,938.0,702.0
csr2586a.ply,1,1854.2,661,837.0,1118,1142.0,882.0
csr2587a.ply,0,1879.6,655,815.0,1048,1099.0,892.0
csr2588a.ply,1,1625.6,604,744.0,986,1103.0,790.0
csr2589a.ply,0,1676.4,627,737.0,1078,1036.0,756.0
csr2590a.ply,1,1727.2,653,792.0,1172,1000.0,935.0
csr2591a.ply,0,1930.4,700,897.0,1145,1131.0,1022.0
csr2592a.ply,1,1676.4,595,743.0,1207,1355.0,1068.0
csr2593a.ply,0,1816.1,664,782.0,1106,1102.0,914.0
csr2594a.ply,0,1828.8,667,839.0,1052,1022.0,899.0
csr2595a.ply,1,1701.8,608,781.0,1065,1123.0,935.0
csr2596a.ply,0,1778.0,653,796.0,1109,1092.0,970.0
csr2597a.ply,0,1981.2,740,906.0,1091,1069.0,893.0
csr2598a.ply,1,1625.6,578,760.0,920,994.0,750.0
csr2599a.ply,1,1517.65,522,679.0,845,908.0,637.0
csr2600a.ply,1,1549.4,548,679.0,804,929.0,591.0
csr2601a.ply,0,1676.4,577,717.0,947,981.0,803.0
csr2602a.ply,0,1727.2,614,746.0,1023,982.0,887.0
csr2603a.ply,1,1727.2,620,759.0,1455,1738.0,1484.0
csr2604a.ply,0,1854.2,714,828.0,1104,1113.0,1003.0
csr2605a.ply,1,1651.0,601,769.0,1017,1104.0,867.0
csr2606a.ply,1,1676.4,619,807.0,830,990.0,731.0
csr2607a.ply,0,1625.6,594,685.0,1074,1090.0,830.0
csr2608a.ply,0,1752.6,625,794.0,864,928.0,735.0
csr2609a.ply,1,1625.6,611,753.0,1007,1126.0,902.0
csr2610a.ply,0,1841.5,692,827.0,1113,1185.0,922.0
csr2611a.ply,1,1676.4,614,784.0,904,1035.0,763.0
csr2612a.ply,0,1752.6,655,797.0,981,952.0,752.0
csr2613a.ply,0,1905.0,725,869.0,1286,1162.0,1094.0
csr2614a.ply,0,1752.6,651,781.0,1042,1062.0,947.0
csr2615a.ply,0,2006.6,704,928.0,1061,1109.0,894.0
csr2616a.ply,1,1562.1,559,728.0,1015,1016.0,841.0
csr2617a.ply,0,1854.2,664,864.0,1026,1094.0,921.0
csr2618a.ply,1,1879.6,674,853.0,1182,1218.0,900.0
csr2619a.ply,1,1651.0,600,734.0,1304,1332.0,1132.0
csr2620a.ply,1,1676.4,568,773.0,865,943.0,698.0
csr2621a.ply,0,1854.2,657,791.0,1108,1103.0,977.0
csr2622a.ply,1,1720.85,629,776.0,1555,1577.0,1498.0
csr2623a.ply,0,1879.6,670,833.0,1209,1133.0,1102.0
csr2624a.ply,0,1727.2,629,794.0,948,952.0,798.0
csr2625a.ply,1,1600.2,532,716.0,935,1018.0,743.0
csr2626a.ply,1,1663.7,585,785.0,862,887.0,727.0
csr2627a.ply,1,1574.8,535,676.0,832,912.0,655.0
csr2628a.ply,0,1803.4,648,766.0,1118,1062.0,1002.0
csr2629a.ply,0,1752.6,637,770.0,1242,1217.0,1136.0
csr2630a.ply,1,1498.6,550,657.0,1174,1194.0,952.0
csr2631a.ply,0,1879.6,683,874.0,1063,1127.0,962.0
csr2632a.ply,1,1625.6,550,753.0,1022,1049.0,835.0
csr2633a.ply,1,1625.6,560,745.0,819,966.0,695.0
csr2634a.ply,0,1727.2,599,747.0,1094,962.0,888.0
csr2635a.ply,1,1574.8,563,698.0,884,945.0,784.0
csr2636a.ply,1,1511.3,518,687.0,861,876.0,652.0
csr2637a.ply,0,1651.0,577,704.0,851,903.0,737.0
csr2638a.ply,0,1651.0,615,666.0,1089,1216.0,1042.0
csr2639a.ply,1,1587.5,545,693.0,834,895.0,675.0
csr2640a.ply,0,1727.2,622,721.0,974,973.0,889.0
csr2641a.ply,1,1600.2,557,715.0,996,1114.0,825.0
csr2642a.ply,1,1625.6,572,760.0,938,981.0,728.0
csr2643a.ply,1,1600.2,530,721.0,865,922.0,670.0
csr2644a.ply,0,1841.5,674,812.0,941,1013.0,833.0
csr2645a.ply,0,1727.2,610,727.0,1030,1077.0,889.0
csr2646a.ply,1,1701.8,582,761.0,890,1042.0,763.0
csr2647a.ply,1,1625.6,600,783.0,929,1052.0,725.0
csr2648a.ply,0,1676.4,611,734.0,961,973.0,819.0
csr2649a.ply,0,1727.2,609,753.0,1009,1003.0,822.0
csr2650a.ply,0,1676.4,641,707.0,1171,1113.0,982.0
csr2651a.ply,0,1701.8,625,737.0,1117,1075.0,958.0
csr2652a.ply,1,1574.8,557,695.0,1209,1200.0,1090.0
csr2653a.ply,0,1701.8,580,714.0,904,963.0,737.0
csr2654a.ply,0,1828.8,636,844.0,861,945.0,737.0
csr2655a.ply,1,1574.8,562,718.0,881,978.0,722.0
csr2656a.ply,0,1778.0,621,772.0,905,911.0,742.0
csr2657a.ply,1,1727.2,609,794.0,785,934.0,659.0
csr2658a.ply,1,1625.6,556,750.0,868,936.0,745.0
csr2659a.ply,1,1651.0,596,753.0,902,985.0,697.0
csr2660a.ply,1,1625.6,575,739.0,907,951.0,722.0
csr2661a.ply,0,1676.4,635,734.0,952,965.0,776.0
csr2662a.ply,1,1625.6,567,713.0,938,1012.0,707.0
csr2663a.ply,1,1600.2,561,703.0,863,959.0,707.0
csr2664a.ply,0,1828.8,647,769.0,851,913.0,793.0
csr2665a.ply,1,1663.7,578,767.0,970,992.0,767.0
csr2666a.ply,0,1727.2,593,730.0,834,879.0,709.0
csr2667a.ply,1,1574.8,537,713.0,816,885.0,646.0
csr2668a.ply,0,1701.8,640,723.0,952,1005.0,878.0
csr2669a.ply,1,1574.8,524,703.0,884,889.0,704.0
csr2670a.ply,0,1778.0,613,743.0,1011,996.0,898.0
csr2671a.ply,1,1752.6,618,804.0,1132,1176.0,939.0
csr2672a.ply,1,1701.8,604,775.0,980,1124.0,810.0
csr2673a.ply,1,1555.75,572,701.0,930,961.0,705.0
csr2674a.ply,0,1778.0,629,768.0,848,937.0,792.0
csr2675a.ply,0,1727.2,577,725.0,893,927.0,801.0
csr2676a.ply,0,1778.0,640,800.0,758,876.0,696.0
csr2677a.ply,0,1727.2,659,780.0,1031,1067.0,909.0
csr2678a.ply,0,1625.6,575,731.0,892,850.0,652.0
csr2679a.ply,0,1714.5,623,771.0,932,1008.0,796.0
csr2680a.ply,0,2032.0,754,983.0,1029,1013.0,905.0
csr2681a.ply,1,1638.3,603,757.0,920,1015.0,740.0
csr2682a.ply,1,1574.8,560,733.0,969,1007.0,833.0
csr2683a.ply,1,1600.2,546,678.0,862,924.0,733.0
csr2684a.ply,0,1676.4,587,703.0,1026,1015.0,924.0
csr2685a.ply,0,1638.3,582,724.0,948,992.0,900.0
csr2686a.ply,1,1676.4,624,755.0,1051,1073.0,831.0
csr2687a.ply,1,1600.2,581,735.0,901,1009.0,818.0
csr2688a.ply,0,1879.6,688,831.0,942,1026.0,879.0
csr2689a.ply,0,1803.4,665,802.0,1169,1042.0,883.0
csr2690a.ply,1,1574.8,567,716.0,807,895.0,664.0
csr2691a.ply,1,1524.0,535,644.0,882,968.0,686.0
csr2692a.ply,1,1574.8,547,676.0,855,893.0,716.0
csr2693a.ply,1,1625.6,580,732.0,829,954.0,701.0
csr2694a.ply,1,1676.4,597,774.0,834,939.0,632.0
csr2695a.ply,0,1752.6,612,777.0,804,864.0,889.0
csr2696a.ply,0,1778.0,632,784.0,968,1017.0,831.0
csr2697a.ply,1,1625.6,605,694.0,1338,1489.0,1237.0
csr2698a.ply,1,1625.6,576,711.0,919,1080.0,722.0
csr2699a.ply,1,1524.0,532,677.0,915,958.0,711.0
csr2700a.ply,1,1600.2,567,728.0,802,925.0,691.0
csr2701a.ply,1,1651.0,603,784.0,905,1112.0,712.0
csr2702a.ply,1,1574.8,592,775.0,1011,1072.0,975.0
csr2703a.ply,1,1790.7,639,832.0,838,939.0,652.0
csr2704a.ply,1,1600.2,554,694.0,787,862.0,691.0
csr2705a.ply,1,1625.6,615,748.0,1147,1184.0,903.0
csr2706a.ply,0,1752.6,634,793.0,917,922.0,789.0
csr2707a.ply,0,1727.2,635,755.0,1121,1086.0,1058.0
csr2708a.ply,1,1574.8,558,738.0,889,1013.0,704.0
csr2709a.ply,0,1879.6,677,853.0,896,947.0,822.0
csr2710a.ply,1,1701.8,618,780.0,1077,1209.0,956.0
csr2711a.ply,1,1600.2,541,691.0,868,995.0,769.0
csr2712a.ply,0,1752.6,654,754.0,1437,1425.0,1265.0
csr2713a.ply,1,1536.7,557,654.0,1172,1226.0,955.0
csr2714a.ply,1,1524.0,506,670.0,762,882.0,592.0
csr2715a.ply,0,1676.4,583,711.0,951,1005.0,900.0
csr2716a.ply,1,1524.0,546,702.0,844,906.0,730.0
csr2717a.ply,0,1816.1,649,819.0,832,910.0,752.0
csr2718a.ply,0,1701.8,620,735.0,1006,975.0,827.0
csr2719a.ply,0,1828.8,596,725.0,964,948.0,872.0
csr2720a.ply,0,1651.0,603,673.0,1152,1197.0,1139.0
csr2721a.ply,0,1625.6,599,709.0,959,923.0,814.0
csr2722a.ply,1,1600.2,547,708.0,981,1013.0,749.0
csr2723a.ply,0,1727.2,618,732.0,943,976.0,817.0
csr2724a.ply,1,1676.4,607,780.0,867,1004.0,652.0
csr2725a.ply,1,1625.6,553,702.0,869,973.0,754.0
csr2726a.ply,1,1600.2,553,715.0,836,918.0,608.0
csr2727a.ply,0,1701.8,668,791.0,1026,1012.0,856.0
csr2728a.ply,1,1549.4,535,630.0,877,922.0,758.0
csr2729a.ply,0,1727.2,571,699.0,922,918.0,836.0
csr2730a.ply,1,1701.8,600,777.0,837,937.0,688.0
csr2731a.ply,1,1574.8,560,716.0,864,988.0,762.0
csr2732a.ply,1,1625.6,584,719.0,947,1016.0,911.0
csr2733a.ply,0,1701.8,606,734.0,982,989.0,898.0
csr2734a.ply,1,1524.0,545,663.0,966,990.0,810.0
csr2735a.ply,1,1498.6,530,657.0,946,949.0,775.0
csr2736a.ply,1,1574.8,561,708.0,977,933.0,810.0
csr2737a.ply,1,1600.2,577,743.0,769,813.0,570.0
csr2738a.ply,0,1701.8,600,748.0,981,1028.0,882.0
csr2739a.ply,1,1473.2,530,617.0,920,924.0,772.0
csr2740a.ply,1,1701.8,626,807.0,872,999.0,750.0
